Location,Crop ID,Date,dt,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,Plant height (cm),Grain yield (kg/ha),Flowering time (days to 50% flowering)
Ratlam,116,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1060.00,455.00,515.00
Ratlam,60,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,60,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,60,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,60,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,60,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,60,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,60,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,60,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1102.00,476.00,536.00
Ratlam,63,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,63,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,63,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,63,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,63,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,63,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,63,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,63,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1216.00,533.00,593.00
Ratlam,105,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,105,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,105,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,105,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,105,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,105,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,105,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,105,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1402.00,626.00,686.00
Ratlam,99,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,99,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,99,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,99,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,99,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,99,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,99,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,99,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1270.00,560.00,620.00
Ratlam,29,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,29,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,29,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,29,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,29,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,29,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,29,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,29,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1036.00,443.00,503.00
Ratlam,18,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,18,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,18,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,18,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,18,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,18,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,18,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,18,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,982.00,416.00,476.00
Ratlam,69,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,69,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,69,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,69,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,69,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,69,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,69,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,69,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,910.00,380.00,440.00
Ratlam,31,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,31,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,31,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,31,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,31,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,31,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,31,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,31,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1336.00,593.00,653.00
Ratlam,57,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,57,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,57,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,57,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,57,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,57,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,57,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,57,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1438.00,644.00,704.00
Ratlam,34,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,34,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,34,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,34,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,34,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,34,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,34,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,34,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,790.00,320.00,380.00
Ratlam,41,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,41,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,41,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,41,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,41,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,41,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,41,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,41,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,802.00,326.00,386.00
Ratlam,15,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,15,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,15,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,15,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,15,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,15,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,15,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,15,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1210.00,530.00,590.00
Ratlam,46,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,46,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,46,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,46,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,46,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,46,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,46,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,46,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1246.00,548.00,608.00
Ratlam,62,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,62,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,62,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,62,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,62,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,62,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,62,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,62,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1396.00,623.00,683.00
Ratlam,70,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,70,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,70,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,70,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,70,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,70,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,70,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,70,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1180.00,515.00,575.00
Ratlam,64,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,64,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,64,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,64,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,64,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,64,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,64,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,64,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1186.00,518.00,578.00
Ratlam,97,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,97,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,97,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,97,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,97,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,97,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,97,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,97,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1372.00,611.00,671.00
Ratlam,100,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,100,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,100,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,100,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,100,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,100,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,100,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,100,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1204.00,527.00,587.00
Ratlam,102,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,102,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,102,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,102,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,102,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,102,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,102,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,102,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,850.00,350.00,410.00
Ratlam,113,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,113,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,113,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,113,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,113,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,113,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,113,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,113,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1048.00,449.00,509.00
Ratlam,36,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,36,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,36,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,36,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,36,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,36,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,36,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,36,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,934.00,392.00,452.00
Ratlam,56,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,56,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,56,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,56,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,56,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,56,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,56,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,56,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1426.00,638.00,698.00
Ratlam,71,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,71,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,71,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,71,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,71,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,71,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,71,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,71,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1174.00,512.00,572.00
Ratlam,79,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,79,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,79,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,79,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,79,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,79,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,79,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
Ratlam,79,2024-10-14,1728864000,500,Rain,light rain,10n,297.44,298.41,1010,95,297.44,297.44,2.04,32,91,1078.00,464.00,524.00
Ratlam,8,2024-10-07,1728342000,802,Clouds,scattered clouds,03n,297.89,298.82,1010,92,297.89,297.89,1.37,34,27,,,
Ratlam,8,2024-10-08,1728428400,803,Clouds,broken clouds,04n,298.07,298.94,1009,89,298.07,298.07,1.95,26,74,,,
Ratlam,8,2024-10-09,1728514800,804,Clouds,overcast clouds,04n,298.39,299.32,1008,90,298.39,298.39,2.33,53,86,,,
Ratlam,8,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,297.73,298.78,1008,97,297.73,297.73,1.85,42,100,,,
Ratlam,8,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.95,297.97,1009,99,296.95,296.95,1.57,25,39,,,
Ratlam,8,2024-10-12,1728774000,802,Clouds,scattered clouds,03n,296.75,297.75,1009,99,296.75,296.75,1.39,13,33,,,
Ratlam,8,2024-10-13,1728860400,500,Rain,light rain,10n,297.85,298.78,1008,92,297.85,297.85,2.06,21,100,,,
